IntensityIn IntensityOut Luminance
9.426129426129425948e-02 3.743495841916533173e-01 4.235514415290492707e+01
9.450549450549450281e-02 3.747463187609674229e-01 4.246795837643124116e+01
9.474969474969474614e-02 3.751888303959716175e-01 4.257452918746436410e+01
9.499389499389498948e-02 3.762569619287403633e-01 4.268668376437733514e+01
9.523809523809523281e-02 3.765163653009842015e-01 4.279845953246605461e+01
9.548229548229547614e-02 3.767757686732280398e-01 4.290336954035014116e+01
9.572649572649571947e-02 3.770809491111619671e-01 4.301793287652085951e+01
9.597069597069597668e-02 3.773861295490958945e-01 4.312284322346693699e+01
9.621489621489622002e-02 3.777523460746166073e-01 4.323589270346023739e+01
9.645909645909646335e-02 3.781490806439307129e-01 4.334243060804580949e+01
9.670329670329670668e-02 3.791866941329060658e-01 4.345555534608382686e+01
9.694749694749695001e-02 3.794308384832532077e-01 4.356733516334075773e+01
9.719169719169719335e-02 3.796749828336003496e-01 4.367293795301666393e+01
9.743589743589743668e-02 3.799496452277408842e-01 4.378430011133381328e+01
9.768009768009768001e-02 3.802395666437781152e-01 4.389323598944015714e+01
9.792429792429792335e-02 3.805600061036087389e-01 4.400326754250716021e+01
9.816849816849816668e-02 3.809109636072327554e-01 4.411118808184687623e+01
9.841269841269841001e-02 3.813229571984435573e-01 4.422095406051280975e+01
9.865689865689865334e-02 3.823300526436255176e-01 4.433099386229667260e+01
9.890109890109889668e-02 3.825741969939726594e-01 4.443998686346624538e+01
9.914529914529914001e-02 3.828336003662165532e-01 4.454886705003606551e+01
9.938949938949938334e-02 3.831235217822537842e-01 4.466204868628254587e+01
9.963369963369964055e-02 3.834287022201877115e-01 4.477141102188052457e+01
9.987789987789988388e-02 3.837644007019150316e-01 4.488004058025028087e+01
1.001221001221001272e-01 3.841458762493324408e-01 4.498853365465694765e+01
1.003663003663003706e-01 3.852903028915846684e-01 4.509724891433884864e+01
1.006105006105006139e-01 3.855344472419318103e-01 4.521030607746109808e+01
1.008547008547008572e-01 3.857785915922789521e-01 4.531694705368396825e+01
1.010989010989011005e-01 3.860532539864194868e-01 4.542919076710326465e+01
1.013431013431013439e-01 3.863431754024567177e-01 4.553872770491074817e+01
1.015873015873015872e-01 3.866636148622873415e-01 4.564902952327184948e+01
1.018315018315018305e-01 3.870145723659113579e-01 4.575677115446889331e+01
1.020757020757020739e-01 3.874265659571221598e-01 4.586569391735095280e+01
1.023199023199023172e-01 3.883573662928206383e-01 4.597717954029415210e+01
1.025641025641025605e-01 3.885862516212710838e-01 4.608477707017454605e+01
1.028083028083028039e-01 3.888456549935149220e-01 4.619976714630971060e+01
1.030525030525030472e-01 3.891050583657587603e-01 4.630731428191348442e+01
1.032967032967032905e-01 3.893949797817959912e-01 4.641864072737445213e+01
1.035409035409035339e-01 3.897001602197299186e-01 4.652563479974629956e+01
1.037851037851037911e-01 3.900511177233539351e-01 4.663566192666095134e+01
1.040293040293040344e-01 3.904478522926680406e-01 4.674315381047162532e+01
1.042735042735042778e-01 3.912260624093995554e-01 4.685312155351367380e+01
1.045177045177045211e-01 3.914549477378500009e-01 4.696769057388714685e+01
1.047619047619047644e-01 3.916838330663004464e-01 4.707642048841437088e+01
1.050061050061050077e-01 3.919279774166475883e-01 4.718591599697043648e+01
1.052503052503052511e-01 3.921873807888914265e-01 4.729486982932672134e+01
1.054945054945054944e-01 3.924620431830319611e-01 4.740188050211044413e+01
1.057387057387057377e-01 3.927824826428625848e-01 4.751579071793814535e+01
1.059829059829059811e-01 3.931181811245899049e-01 4.762240461885063780e+01
1.062271062271062244e-01 3.935149156939040105e-01 4.773150235209834591e+01
1.064713064713064677e-01 3.946898603799496308e-01 4.784145507861911994e+01
1.067155067155067111e-01 3.949187457084000763e-01 4.795077299937935322e+01
1.069597069597069544e-01 3.951628900587472182e-01 4.806077477383509233e+01
1.072039072039071977e-01 3.954222934309910564e-01 4.817012952667224113e+01
1.074481074481074550e-01 3.957122148470282874e-01 4.828311304740239507e+01
1.076923076923076983e-01 3.960173952849622148e-01 4.839143619296176269e+01
1.079365079365079416e-01 3.963683527885862312e-01 4.850246419218333926e+01
1.081807081807081850e-01 3.976958876935988152e-01 4.860844724989972576e+01
1.084249084249084283e-01 3.979247730220492607e-01 4.872035947114985532e+01
1.086691086691086716e-01 3.981689173723964026e-01 4.883301461687020151e+01
1.089133089133089149e-01 3.984130617227435445e-01 4.893868682341941678e+01
1.091575091575091583e-01 3.986877241168841346e-01 4.904916357466561294e+01
1.094017094017094016e-01 3.989929045548180619e-01 4.916140674967093815e+01
1.096459096459096449e-01 3.993133440146486857e-01 4.926727526366926924e+01
1.098901098901098883e-01 3.996948195620660949e-01 4.937718975738010130e+01
1.101343101343101316e-01 4.008239871824216261e-01 4.948622747076620243e+01
1.103785103785103749e-01 4.010681315327687679e-01 4.960214806143122956e+01
1.106227106227106183e-01 4.013122758831159098e-01 4.971099109774833380e+01
1.108669108669108616e-01 4.015716792553597481e-01 4.981882857211823534e+01
1.111111111111111049e-01 4.018616006713969790e-01 4.992976826414449931e+01
1.113553113553113483e-01 4.021667811093309064e-01 5.003554434855476529e+01
1.115995115995116055e-01 4.025329976348516192e-01 5.014747964038424755e+01
1.118437118437118488e-01 4.037994964522774177e-01 5.025881423066614673e+01
1.120879120879120922e-01 4.040283817807278632e-01 5.037009065812149800e+01
1.123321123321123355e-01 4.042572671091783088e-01 5.047504826519836740e+01
1.125763125763125788e-01 4.045166704814221470e-01 5.058631044029904444e+01
1.128205128205128221e-01 4.047913328755626816e-01 5.069515319059101444e+01
1.130647130647130655e-01 4.050965133134966090e-01 5.080520336226223321e+01
1.133089133089133088e-01 4.054322117952239291e-01 5.091293609389779817e+01
1.135531135531135521e-01 4.058289463645380346e-01 5.102214422574670039e+01
1.137973137973137955e-01 4.069581139848935658e-01 5.113802441036845181e+01
1.140415140415140388e-01 4.071717402914473150e-01 5.124174855774228377e+01
1.142857142857142821e-01 4.074158846417944568e-01 5.135343442395948443e+01
1.145299145299145255e-01 4.076752880140382951e-01 5.146403530218681510e+01
1.147741147741147688e-01 4.079499504081788297e-01 5.157202513129855959e+01
1.150183150183150121e-01 4.082551308461127570e-01 5.168094402254516240e+01
1.152625152625152694e-01 4.086060883497367735e-01 5.179170185770903601e+01
1.155067155067155127e-01 4.096437018387121265e-01 5.190750547188540054e+01
1.157509157509157560e-01 4.098268101014724829e-01 5.201087736599397715e+01
1.159951159951159994e-01 4.100404364080262321e-01 5.212625995933417755e+01
1.162393162393162427e-01 4.102540627145799812e-01 5.223598651487465361e+01
1.164835164835164860e-01 4.104676890211337303e-01 5.234002026365359228e+01
1.167277167277167294e-01 4.107118333714808722e-01 5.245190049657819031e+01
1.169719169719169727e-01 4.109712367437247105e-01 5.256252138225504211e+01
1.172161172161172160e-01 4.112458991378652451e-01 5.267032289023433123e+01
1.174603174603174593e-01 4.115510795757991724e-01 5.277877987117679481e+01
1.177045177045177027e-01 4.119020370794231889e-01 5.288867805319876680e+01
1.179487179487179460e-01 4.125734340428778291e-01 5.300471584959644389e+01
1.181929181929181893e-01 4.127565423056381855e-01 5.311541166880125786e+01
1.184371184371184327e-01 4.129396505683985419e-01 5.322191044539876970e+01
1.186813186813186760e-01 4.131380178530555947e-01 5.333251756129629939e+01
1.189255189255189193e-01 4.133363851377126474e-01 5.343813637465790123e+01
1.191697191697191627e-01 4.135500114442663966e-01 5.354626609257181258e+01
1.194139194139194199e-01 4.137788967727168421e-01 5.365561904195914167e+01
1.196581196581196632e-01 4.140383001449606803e-01 5.377137126268134892e+01
1.199023199023199066e-01 4.142977035172045741e-01 5.387837596292010289e+01
1.201465201465201499e-01 4.145876249332418051e-01 5.398755246415292675e+01
1.203907203907203932e-01 4.149080643930724288e-01 5.409534988423964563e+01
1.206349206349206366e-01 4.158846417944609963e-01 5.420822469368452090e+01
1.208791208791208799e-01 4.160830090791180491e-01 5.431974408621958617e+01
1.211233211233211232e-01 4.162813763637751019e-01 5.442617280721954387e+01
1.213675213675213665e-01 4.164950026703288510e-01 5.453505994346230779e+01
1.216117216117216099e-01 4.167238879987792965e-01 5.464509198961652459e+01
1.218559218559218532e-01 4.169680323491264384e-01 5.475484990355587911e+01
1.221001221001220965e-01 4.172274357213702767e-01 5.486280805159933749e+01
1.223443223443223399e-01 4.175173571374075077e-01 5.497284432005060495e+01
1.225885225885225832e-01 4.178530556191348277e-01 5.508615980068347540e+01
1.228327228327228265e-01 4.191958495460441081e-01 5.519864985730984586e+01
1.230769230769230838e-01 4.193942168307011609e-01 5.530139379929877919e+01
1.233211233211233271e-01 4.196231021591516064e-01 5.541346104775437453e+01
1.235653235653235704e-01 4.198672465094987483e-01 5.552529634873508968e+01
1.238095238095238138e-01 4.201266498817425865e-01 5.563535504472037019e+01
1.240537240537240571e-01 4.204013122758831211e-01 5.574198380675825604e+01
1.242979242979243004e-01 4.207217517357137448e-01 5.585343132934391264e+01
1.245421245421245438e-01 4.210727092393377613e-01 5.595939291264454596e+01
1.247863247863247871e-01 4.218356603341725797e-01 5.607204596352998749e+01
1.250305250305250304e-01 4.220187685969329361e-01 5.617908110688391332e+01
1.252747252747252737e-01 4.222171358815899889e-01 5.628998279961103179e+01
1.255189255189255171e-01 4.224307621881437380e-01 5.640350253679527270e+01
1.257631257631257604e-01 4.226443884946974872e-01 5.651085327294160265e+01
1.260073260073260037e-01 4.228732738231479327e-01 5.661898527667261050e+01
1.262515262515262471e-01 4.231326771953917709e-01 5.673287117911874589e+01
1.264957264957264904e-01 4.233920805676356092e-01 5.683749767336522041e+01
1.267399267399267337e-01 4.236972610055695365e-01 5.694866279101302098e+01
1.269841269841269771e-01 4.240482185091935530e-01 5.706047133252261006e+01
1.272283272283272204e-01 4.253604943923094406e-01 5.716726669597406385e+01
1.274725274725274637e-01 4.255741206988631897e-01 5.727836746592245021e+01
1.277167277167277071e-01 4.258030060273136352e-01 5.739043108068678123e+01
1.279609279609279504e-01 4.260471503776607771e-01 5.750196726890719390e+01
1.282051282051281937e-01 4.262912947280079190e-01 5.760519912019496758e+01
1.284493284493284371e-01 4.265812161440451500e-01 5.771693851931047448e+01
1.286935286935286804e-01 4.269016556038757737e-01 5.782665780042133008e+01
1.289377289377289237e-01 4.284733348592354996e-01 5.793575722769053726e+01
1.291819291819291948e-01 4.286869611657892487e-01 5.804589572828881217e+01
1.294261294261294382e-01 4.289158464942396942e-01 5.815682891151803346e+01
1.296703296703296815e-01 4.291599908445868361e-01 5.826704642188649785e+01
1.299145299145299248e-01 4.294193942168306743e-01 5.837492534814732181e+01
1.301587301587301682e-01 4.297093156328679608e-01 5.848418119268993109e+01
1.304029304029304115e-01 4.300450141145952809e-01 5.859568133519373134e+01
1.306471306471306548e-01 4.312657358663309903e-01 5.870620340620520494e+01
1.308913308913308982e-01 4.314641031509880431e-01 5.881879914929474751e+01
1.311355311355311415e-01 4.316624704356450959e-01 5.892586038905341184e+01
1.313797313797313848e-01 4.318760967421988450e-01 5.903493212738064244e+01
1.316239316239316282e-01 4.321049820706492905e-01 5.914459044165273838e+01
1.318681318681318715e-01 4.323491264209964324e-01 5.925329820948557824e+01
1.321123321123321148e-01 4.326237888151369670e-01 5.936534315683005048e+01
1.323565323565323582e-01 4.329137102311741980e-01 5.947177097710445537e+01
1.326007326007326015e-01 4.332646677347982145e-01 5.958424009853328585e+01
1.328449328449328448e-01 4.340276188296330329e-01 5.969840308967437181e+01
1.330891330891330882e-01 4.341954680704966929e-01 5.980349172338844710e+01
1.333333333333333315e-01 4.343785763332570493e-01 5.991356972351600518e+01
1.335775335775335748e-01 4.345616845960174057e-01 6.001885882019523422e+01
1.338217338217338181e-01 4.347753109025711549e-01 6.013560890843150730e+01
1.340659340659340615e-01 4.349889372091249040e-01 6.024576629305522601e+01
1.343101343101343048e-01 4.352025635156786532e-01 6.034929393362526895e+01
1.345543345543345481e-01 4.354467078660257950e-01 6.045944857464895250e+01
1.347985347985347915e-01 4.357213702601663297e-01 6.057290746846245355e+01
1.350427350427350348e-01 4.360112916762035606e-01 6.068058135103152040e+01
1.352869352869352781e-01 4.363469901579308807e-01 6.078966009830172368e+01
1.355311355311355215e-01 4.373846036469062337e-01 6.090505007455880104e+01
1.357753357753357648e-01 4.375677119096665901e-01 6.101276005444122319e+01
1.360195360195360081e-01 4.377660791943236429e-01 6.112392273424863021e+01
1.362637362637362515e-01 4.379644464789806957e-01 6.122931002480035545e+01
1.365079365079364948e-01 4.381780727855344448e-01 6.133631015511651441e+01
1.367521367521367659e-01 4.384222171358815867e-01 6.145030482482929557e+01
1.369963369963370092e-01 4.386663614862287286e-01 6.155540758165503945e+01
1.372405372405372526e-01 4.389562829022659596e-01 6.166860436825326985e+01
1.374847374847374959e-01 4.392767223620965833e-01 6.177896796569558546e+01
1.377289377289377392e-01 4.408789196612497019e-01 6.188568895458351449e+01
1.379731379731379826e-01 4.410925459678034510e-01 6.200046778248557189e+01
1.382173382173382259e-01 4.413061722743572002e-01 6.210843197811143312e+01
1.384615384615384692e-01 4.415350576028076457e-01 6.221650452938611409e+01
1.387057387057387126e-01 4.417792019531547876e-01 6.232306638015511879e+01
1.389499389499389559e-01 4.420691233691920186e-01 6.243786026998731131e+01
1.391941391941391992e-01 4.423743038071259459e-01 6.254484200067577149e+01
1.394383394383394426e-01 4.434119172961012989e-01 6.265603105078101009e+01
1.396825396825396859e-01 4.435797665369649589e-01 6.276491936860647058e+01
1.399267399267399292e-01 4.437628747997253154e-01 6.287891311815569395e+01
1.401709401709401726e-01 4.439459830624856718e-01 6.298787770138655162e+01
1.404151404151404159e-01 4.441290913252460282e-01 6.309178627357269420e+01
1.406593406593406592e-01 4.443427176317997773e-01 6.320658858223179521e+01
1.409035409035409026e-01 4.445563439383535265e-01 6.331443568083649609e+01
1.411477411477411459e-01 4.447852292668039720e-01 6.342222680702572291e+01
1.413919413919413892e-01 4.450446326390478102e-01 6.353463513041727140e+01
1.416361416361416325e-01 4.453192950331883448e-01 6.364229911816106977e+01
1.418803418803418759e-01 4.462195773250934860e-01 6.375970999480568224e+01
1.421245421245421192e-01 4.463721675440604497e-01 6.386404301769196934e+01
1.423687423687423625e-01 4.465400167849241098e-01 6.397473505367626956e+01
1.426129426129426059e-01 4.467078660257877698e-01 6.408113660253846433e+01
1.428571428571428492e-01 4.468909742885481262e-01 6.419229186776280471e+01
1.431013431013430925e-01 4.470740825513084826e-01 6.429828746576325216e+01
1.433455433455433359e-01 4.472877088578622318e-01 6.441539288924164453e+01
1.435897435897435792e-01 4.474860761425192845e-01 6.451777893787442508e+01
1.438339438339438225e-01 4.477149614709697301e-01 6.462827300192064683e+01
1.440781440781440659e-01 4.479591058213168719e-01 6.473706055775012658e+01
1.443223443223443092e-01 4.482337682154574066e-01 6.484819359130267458e+01
1.445665445665445525e-01 4.485389486533913339e-01 6.495762803871585334e+01
1.448107448107448236e-01 4.499427786678873997e-01 6.506597077461557888e+01
1.450549450549450670e-01 4.501411459525444525e-01 6.518118501271780474e+01
1.452991452991453103e-01 4.503395132372015053e-01 6.529023563761231230e+01
1.455433455433455536e-01 4.505531395437552544e-01 6.540074552807027430e+01
1.457875457875457970e-01 4.507820248722056999e-01 6.551113368438521434e+01
1.460317460317460403e-01 4.510261692225528418e-01 6.561969483541508907e+01
1.462759462759462836e-01 4.512855725947966801e-01 6.572459875133571927e+01
